"stop_code","stop_id","stop_name","platform_code","stop_url","easting","northing","stop_lon","stop_lat"
"","ELOC00800","Castleford Gates L.C.","","railmap","442166","425383","-1.3624653","53.7231726"
"","ELOC00801","Castleford West Jn","","railmap","442531","425442","-1.3569173","53.7236756"
"","ELOC00804","Cat Lane L.C.","","railmap","453655","453492","-1.1834644","53.9747367"
"","ELOC00805","Cater L.C.","","railmap","625130","164152","1.2303918","51.3318794"
"","ELOC00814","Causeway L.C.","","railmap","446616","191617","-1.328026","51.621452"
"","ELOC00816","Cave L.C. (Brough)","","railmap","488761","427694","-0.6558083","53.7381092"
"","ELOC00817","Caverswall L.C.","","railmap","394237","342018","-2.0872646","52.9755"
"","ELOC00818","Cawdor L.C.","","railmap","266961","213510","-3.9309709","51.8043589"
"","ELOC00819","Cayton L.C.","","railmap","505835","482473","-0.3780637","54.2270631"
"","ELOC00822","Cemetery Lane L.C.","","railmap","383896","160449","-2.2325871","51.342891"
"","ELOC00824","Cemmaes Road L.C.","","railmap","281967","304381","-3.7451559","52.6243324"
"","ELOC00832","Chalk Lane L.C.","","railmap","506942","427984","-0.3801873","53.7373056"
"","ELOC00839","Chapel L.N.W. Tunnel","","railmap","405722","379464","-1.9155836","53.312103"
"","ELOC00841","Chapel Lane L.C.","","railmap","349896","410381","-2.7583624","53.5876168"
"","ELOC00848","Charing Cross Tunnel","","railmap","258695","665672","-4.2594242","55.8634442"
"","ELOC00851","Charleston L.C.","","railmap","310996","735716","-3.4476172","56.5050496"
"","ELOC00854","Charlton Lane L.C.","","railmap","541706","178691","0.0396905","51.4894178"
"","ELOC00855","Charlton L.C.","","railmap","400494","246529","-1.9941946","52.1170905"
"","ELOC00856","Charlton Tunnel","","railmap","541782","178738","0.0408107","51.4898196"
"","ELOC00861","Chartham Hatch L.C.","","railmap","610490","155698","1.0155911","51.2615711"
"","ELOC00864","Chathill Crossovers","","railmap","418816","626866","-1.7034532","55.5351633"
"","ELOC00866","Chawson L.C.","","railmap","388495","262322","-2.1699687","52.258955"
"","ELOC00869","Cheal Road L.C.","","railmap","522604","328836","-0.1810954","52.8431082"
"","ELOC00876","Chenson 2 L.C.","","railmap","270216","109559","-3.8458663","50.8709134"
"","ELOC00877","Chenson 3 L.C.","","railmap","269725","109735","-3.8528997","50.8723873"
"","ELOC00878","Chepstow Tunnel West","","railmap","354461","194385","-2.659553","51.646406999999996"
"","ELOC00879","Chepstow Tunnel East","","railmap","354176","194220","-2.6636619","51.6449002"
"","ELOC00883","Cherry Holt L.C.","","railmap","523603","325191","-0.16764389999999998","52.8101314"
"","ELOC00886","Cherry Willingham L.C.","","railmap","503144","372798","-0.455858","53.2422191"
"","ELOC00895","Chevington L.C.","","railmap","422231","596859","-1.6517230999999999","55.265399"
"","ELOC00897","Chilham Mill L.C.","","railmap","607627","153503","0.9733413","51.2429019"
"","ELOC00898","Chilham Road L.C.","","railmap","608343","154003","0.9838638","51.2471306"
"","ELOC00908","Chirk Tunnel","","railmap","328609","337461","-3.0634954","52.9298012"
"","ELOC00914","Chivers L.C.","","railmap","566290","284662","0.44473799999999997","52.4346586"
"","ELOC00915","Cholsey Wild","","railmap","457723","186891","-1.1683826","51.5779388"
"","ELOC00916","Choppington L.C.","","railmap","425612","583497","-1.5997222999999998","55.1451709"
"","ELOC00920","Christleton Tunnel","","railmap","343368","365992","-2.8489961","53.188003"
"","ELOC00921","Church Farm 1 L.C.","","railmap","388748","162928","-2.1630026","51.3652961"
"","ELOC00922","Church Farm 2 L.C.","","railmap","387941","162281","-2.1745684","51.3594613"
"","ELOC00924","Church Fenton South Jn","","railmap","450864","436727","-1.2287822","53.82435"
"","ELOC00925","Church House Farm L.C.","","railmap","590709","224970","0.7700197","51.8906601"
"","ELOC00927","Church Lane L.C.","","railmap","479419","357461","-0.8150738","53.1084542"
"","ELOC00930","Church Lane L.C.","","railmap","632152","308310","1.4284796","52.6229036"
"","ELOC00931","Church Lane L.C.","","railmap","643217","302617","1.5874313999999998","52.5669855"
"","ELOC00932","Church Lane L.C.","","railmap","521195","333775","-0.20017549999999998","52.8878004"
"","ELOC00933","Church Road Tunnel","","railmap","405406","285287","-1.9218434","52.4655107"
"","ELOC00934","Church Street L.C.","","railmap","451423","532762","-1.2038539","54.6872992"
"","ELOC00935","Church Street L.C.","","railmap","585604","218626","0.6925209999999999","51.8354046"
"","ELOC00937","Churchdown HABD","","railmap","389780","220548","-2.1498844","51.8834033"
"","ELOC00939","Cilmeri Tunnel North","","railmap","300854","251448","-3.4505533","52.1523882"
"","ELOC00940","Cilmeri Tunnel South","","railmap","300773","251380","-3.4517251","52.1517662"
"","ELOC00941","City Basin Jn","","railmap","291776","91570","-3.534278","50.7136416"
"","ELOC00945","Clara Vale L.C.","","railmap","413337","565103","-1.7931587","54.9803594"
"","ELOC00946","Clarbeston Road Jn","","railmap","201272","221099","-4.8869686","51.8530199"
"","ELOC00948","Clarborough Tunnel","","railmap","474838","382625","-0.8776048","53.3352683"
"","ELOC00949","Clarence Road (Cr) S.B.","","railmap","450940","532899","-1.211334","54.6885784"
"","ELOC00950","Claverton L.C.","","railmap","379101","164338","-2.3016502","51.3776995"
"","ELOC00951","Claxby & Usselby L.C.","","railmap","510413","393149","-0.3399043","53.4236079"
"","ELOC00952","Claxby Gatehouse L.C.","","railmap","509661","395900","-0.35024659999999996","53.4484824"
"","ELOC00953","Clay Cross Tunnel","","railmap","439565","363974","-1.4095697999999999","53.1714329"
"","ELOC00954","Clay Lane L.C.","","railmap","484368","104911","-0.803205","50.8375787"
"","ELOC00960","Claydon L.C.","","railmap","612351","250303","1.0997406","52.1102788"
"","ELOC00961","Clayfield L.C.","","railmap","408340","244968","-1.8796398","52.1029965"
"","ELOC00967","Clayton Bridge L.C.","","railmap","388971","399602","-2.1676992999999998","53.4930198"
"","ELOC00969","Clayton Tunnel","","railmap","529682","113538","-0.1568986","50.9067482"
"","ELOC00971","Clayway L.C.","","railmap","556130","282415","0.294371","52.4174664"
"","ELOC00973","Clements No.1 L.C.","","railmap","485398","363058","-0.7242946","53.157832"
"","ELOC00977","Clerks Tunnel East","","railmap","296015","75548","-3.4697521","50.5703779"
"","ELOC00978","Clerks Tunnel West","","railmap","296015","75511","-3.4697391","50.570048"
"","ELOC00982","Cliffe G.F.","","railmap","571824","174459","0.4710489","51.4430625"
"","ELOC00983","Cliffsend L.C.","","railmap","634622","164652","1.366732","51.3325349"
"","ELOC00985","Cliffe L.C.","","railmap","466244","432215","-0.9961424999999999","53.782078"
"","ELOC00988","Clifton Bridge No.1 Tunnel East","","railmap","356421","173026","-2.6285796","51.4545233"
"","ELOC00989","Clifton Bridge No.1 Tunnel West","","railmap","356400","173075","-2.6288917","51.4549643"
"","ELOC00990","Clifton Bridge No.2 Tunnel East","","railmap","356170","173543","-2.6322501","51.4591522"
"","ELOC00991","Clifton Bridge No.2 Tunnel West","","railmap","356198","173754","-2.6318724","51.4610501"
"","ELOC00993","Clifton Down Tunnel East","","railmap","357365","174156","-2.6151252","51.4647538"
"","ELOC00994","Clifton Down Tunnel West","","railmap","355885","174741","-2.6365015","51.4699027"
"","ELOC00995","Clifton L.C.","","railmap","421276","582711","-1.6678141","55.1383137"
"","ELOC00996","Cliftonville Tunnel","","railmap","530015","105919","-0.1548828","50.8382016"
"","ELOC01000","Clock House L.C.","","railmap","603555","159206","0.9183247999999999","51.2955908"
"","ELOC01001","Club Lane L.C.","","railmap","348389","418765","-2.7825162","53.6628258"
"","ELOC01002","Clunes L.C.","","railmap","277711","767147","-4.0029688","56.7797654"
"","ELOC01010","Coalpit Heath HABD","","railmap","366342","180091","-2.4864816","51.5187234"
"","ELOC01011","Coalville L.C.","","railmap","442591","314276","-1.3708158","52.7244772"
"","ELOC01013","Cockett Tunnel","","railmap","263624","194803","-3.9720041999999998","51.6354607"
"","ELOC01015","Cockspin Road L.C.","","railmap","561358","270097","0.365261","52.3052993"
"","ELOC01016","Codford L.C.","","railmap","395444","140059","-2.0665281","51.1597586"
"","ELOC01017","Coed Cae L.C.","","railmap","290572","302712","-3.6175379","52.611142"
"","ELOC01018","Coed Farm 1 L.C.","","railmap","238642","213271","-4.341244","51.7947592"
"","ELOC01019","Coedmoor L.C.","","railmap","346620","234579","-2.7790825999999997","52.0070753"
"","ELOC01020","Cogan Tunnel North","","railmap","316853","172344","-3.1977835","51.443959"
"","ELOC01021","Cogan Tunnel South","","railmap","316682","172231","-3.200207","51.4429151"
"","ELOC01026","Cold Blow L.C.","","railmap","636085","149854","1.3779460000000001","51.1991012"
"","ELOC01027","Coldharbour L.C.","","railmap","601465","124434","0.8689614999999999","50.9840491"
"","ELOC01028","Coleman Street Tunnel","","railmap","542911","178910","0.0571312","51.4910838"
"","ELOC01029","Collaton Barton Farm 1 L.C.","","railmap","266539","114378","-3.899852","50.9133878"
"","ELOC01032","Collingham L.C.","","railmap","483682","361480","-0.7503713999999999","53.143927"
"","ELOC01034","Colne Jn","","railmap","600884","225045","0.9177211999999999","51.8877647"
"","ELOC01035","Colthrop HABD","","railmap","453975","166476","-1.2255774","51.3947596"
"","ELOC01036","Colthrop L.C.","","railmap","453812","166496","-1.2279138","51.394956"
"","ELOC01038","Colwall Tunnel East","","railmap","377364","243580","-2.3317893","52.0901061"
"","ELOC01039","Colwall Tunnel West","","railmap","376085","242891","-2.3504126","52.0838653"
"","ELOC01043","Common Road L.C.","","railmap","465299","461822","-1.0041916","54.0482518"
"","ELOC01044","Compeday L.C.","","railmap","456669","166593","-1.1868398","51.395552"
"","ELOC01045","Conisbrough Tunnel","","railmap","452062","399554","-1.2168002","53.4901506"
"","ELOC01046","Connel Park L.C.","","railmap","260758","612785","-4.1997201","55.3892094"
"","ELOC01047","Conington North L.C.","","railmap","519912","286148","-0.23652979999999998","52.4601388"
"","ELOC01051","Cononley L.C.","","railmap","399297","446840","-2.012194","53.9177149"
"","ELOC01052","Conwy Tunnel Sig. LJ76 (Up)","","railmap","275250","378317","-3.8728135999999997","53.2871122"
"","ELOC01053","Cookham L.C.","","railmap","488683","185078","-0.7221584999999999","51.5576308"
"","ELOC01054","Cooks 1 L.C.","","railmap","392411","240509","-2.1121054","52.0629104"
"","ELOC01055","Cooks 2 L.C.","","railmap","392492","240111","-2.1109156","52.0593412"
"","ELOC01057","Cooks L.C.","","railmap","513607","160410","-0.3706894","51.3314475"
"","ELOC01058","Cooksbridge L.C.","","railmap","540095","113433","-0.0089368","50.9033756"
"","ELOC01059","Cooksholme L.C.","","railmap","388844","250447","-2.1644642","52.1522023"
"","ELOC01064","Coopers L.C.","","railmap","358879","425749","-2.6247162","53.7265255"
"","ELOC01065","Coopies Lane L.C.","","railmap","420561","585467","-1.678828","55.163106"
"","ELOC01067","Copley Hill East Jn","","railmap","428590","432892","-1.567502","53.791578200000004"
"","ELOC01069","Copmanthorpe No.2 L.C.","","railmap","457131","447145","-1.1316587","53.9173284"
"","ELOC01071","Coppull Hall HABD","","railmap","356750","413267","-2.655232","53.6141751"
"","ELOC01073","Corby Tunnel","","railmap","489419","291247","-0.6838194","52.5118089"
"","ELOC01075","Corks Farm No.2 L.C.","","railmap","414640","310683","-1.7848206","52.6936477"
"","ELOC01077","Cornard L.C.","","railmap","588295","239937","0.7431734999999999","52.025891"
"","ELOC01079","Cornton No2 L.C.","","railmap","279472","695754","-3.9411671999999998","56.1392158"
"","ELOC01080","Corpach L.C.","","railmap","209610","776723","-5.1230835","56.8428046"
"","ELOC01081","Corriebeg Farm 1 L.C.","","railmap","200210","778545","-5.2783619","56.8552011"
"","ELOC01082","Corriebeg 2 L.C.","","railmap","199687","778613","-5.2869746","56.8555858"
"","ELOC01083","Corsham","","railmap","386703","169608","-2.1926281","51.4253236"
"","ELOC01085","Coryton Tunnel East","","railmap","296057","75928","-3.4692658","50.573805"
"","ELOC01086","Coryton Tunnel West","","railmap","296027","75725","-3.4696298","50.5719773"
"","ELOC01087","Cosham L.C.","","railmap","465719","105127","-1.0679616","50.8419387"
"","ELOC01088","Coswarth L.C.","","railmap","187203","59605","-4.9955763","50.3976969"
"","ELOC01089","Coswarth Tunnel East","","railmap","186197","59848","-5.0098553","50.3995203"
"","ELOC01090","Coswarth Tunnel West","","railmap","186171","59863","-5.0102337","50.3996398"
"","ELOC01092","Cottage Lane L.C.","","railmap","482650","360302","-0.7660962","53.1335031"
"","ELOC01093","Cottingham North L.C.","","railmap","505061","433247","-0.4069074","53.7849698"
"","ELOC01094","Coulage 1 L.C.","","railmap","196908","845206","-5.386667","57.4515504"
"","ELOC01099","Cove L.C.","","railmap","326687","570654","-3.1483235","55.0249942"
"","ELOC01100","Coventry South Jn","","railmap","433323","278158","-1.5116535","52.400444"
"","ELOC01105","Cow L.C.","","railmap","543971","108345","0.0441465","50.8567034"
"","ELOC01106","Cowburn Tunnel","","railmap","408781","383703","-1.869551","53.3501589"
"","ELOC01109","Cowpen Lane L.C.","","railmap","447796","524784","-1.2614144999999999","54.6159644"
"","ELOC01110","Cox's Walk L.C.","","railmap","483664","338313","-0.7566372","52.9357253"
"","ELOC01111","Coychurch L.C.","","railmap","293855","179854","-3.5308382","51.5076116"
"","ELOC01112","Crabtree L.C.","","railmap","343630","412717","-2.8534352","53.6079789"
"","ELOC01114","Crag Hill Farm L.C. (Uwc)","","railmap","380551","470834","-2.2991542","54.1329888"
"","ELOC01115","Cragmill L.C.","","railmap","411604","634916","-1.8173756","55.6077162"
"","ELOC01116","Craig L.C.","","railmap","204024","849210","-5.2714966","57.4905845"
"","ELOC01117","Craig 2 L.C.","","railmap","217712","560282","-4.8446847","54.9039123"
"","ELOC01118","Cranmore East G.F.","","railmap","366840","143017","-2.4758234999999997","51.1854057"
"","ELOC01119","Crannaford L.C.","","railmap","301256","96023","-3.4012313","50.7553645"
"","ELOC01120","Crannels L.C.","","railmap","455952","166332","-1.1971825","51.3932738"
"","ELOC01121","Cranswick L.C.","","railmap","502862","452200","-0.43392519999999996","53.9556958"
"","ELOC01122","Craven Arms Jn","","railmap","343193","282849","-2.8371142","52.4406556"
"","ELOC01126","Cray Lane L.C.","","railmap","506020","120439","-0.49130429999999997","50.9736106"
"","ELOC01127","Creag Mhor L.C.","","railmap","167662","788724","-5.8202277","56.9312993"
"","ELOC01128","Crediton L.C.","","railmap","283903","99497","-3.6482469","50.783376"
"","ELOC01129","Crediton Single Line Jn","","railmap","284577","99277","-3.6386227","50.7815341"
"","ELOC01131","Crescent Road L.C.","","railmap","332739","415246","-3.018558","53.6294218"
"","ELOC01133","Cresswell L.C.","","railmap","397538","339314","-2.0380933","52.951217"
"","ELOC01139","Crewkerne Mill L.C.","","railmap","345609","108468","-2.7743867","50.8731304"
"","ELOC01140","Creykes L.C.","","railmap","471199","418977","-0.924006","53.6624592"
"","ELOC01143","Cridling Stubbs L.C.","","railmap","451399","421283","-1.2232327","53.6855034"
"","ELOC01144","Crigglestone Jn","","railmap","430129","415856","-1.5457934999999998","53.6383798"
"","ELOC01147","Crofton L.C.","","railmap","426407","162498","-1.6221074999999998","51.360938"
"","ELOC01148","Cromwell Lane L.C.","","railmap","479155","361603","-0.8179984","53.1457183"
"","ELOC01149","Cromwell Road L.C.","","railmap","641981","288059","1.5586681","52.4369122"
"","ELOC01150","Crook Wheel L.C.","","railmap","335599","476441","-2.9882177","54.1797012"
"","ELOC01152","Cross Common L.C.","","railmap","471572","431148","-0.91556","53.7717855"
"","ELOC01153","Cross Lane L.C.","","railmap","483987","361760","-0.7457416","53.1463964"
"","ELOC01155","Crowborough Jn","","railmap","553771","129953","0.1923942","51.0483486"
"","ELOC01156","Crowborough Tunnel","","railmap","552593","128446","0.17497000000000001","51.0351156"
"","ELOC01157","Crowhurst Bridge L.C.","","railmap","568258","126557","0.39732029999999996","51.0137813"
"","ELOC01158","Crown Point Depot","","railmap","624840","308021","1.3204573","52.6233862"
"","ELOC01160","Croxton L.C.","","railmap","590255","286746","0.7980316","52.445567"
"","ELOC01161","Cruach Snow Shed","","railmap","241811","759789","-4.5853423","56.7029161"
"","ELOC01163","Crundale L.C.","","railmap","197621","217627","-4.9378798","51.8205322"
"","ELOC01165","Cuaich L.C.","","railmap","265466","787263","-4.2138618","56.9569694"
"","ELOC01166","Culcheth Farm L.C.","","railmap","365246","396630","-2.5249569","53.4652687"
