"STANOX","TIPLOC","CRS","Description","dataSource","stop_lon","stop_lat","easting","northing"
"84140","PLYMBAL","","PLYMOUTH BALLAST SDGS","woodpecker","-4.1391536616675415","50.380190024979996","248006","55556"
"84141","TVST197","","PLYMOUTH GROUND SIGNAL P197","woodpecker","-4.077988929292439","50.39000508390421","252385","56524"
"84142","ELOC03038","","Plymouth East G.F.","railmap","-4.1385517","50.3804117","248049","55579"
"84142","PLYM120","","PLYMOUTH GROUND POSN SIG 120","openRailData","-4.138581180246501","50.38030981749993","248047","55568"
"84143","PLYM124","","PLYMOUTH GROUND POSN SIG 124","openRailData","-4.139793301398676","50.379738847806536","247959","55507"
"84144","PLYM131","","PLYMOUTH GROUND SIGNAL 131","woodpecker","-4.148118750967647","50.37680924291769","247358","55198"
"84145","TVSTJYD","","TAVISTOCK JN YARD","BPLAN","","","",""
"84146","TVSTJDS","","TAVISTOCK JN DOWN SIDING","BPLAN","","","",""
"84199","DEVNPRT","DPT","Devonport Rail Station","NAPTAN","-4.17070986418","50.37853338169","245757","55437"
"84200","DOCKYDP","DOC","Dockyard (Plymouth) Rail Station","NAPTAN","-4.17589770876","50.38216907554","245400","55852"
"84201","KEYHAM","KEY","Keyham Rail Station","NAPTAN","-4.17959919463","50.38987989568","245162","56717"
"84202","DEVNEXS","","DEVONPORT ROYAL DOCKYARD","woodpecker","-4.182228251419","50.385112381057176","244960","56192"
"84203","KEYH127","","KEYHAM SIG P127","openRailData","-4.179795200929261","50.389816244797515","245148","56710"
"84204","STBDXVR","SBV","St Budeaux Victoria Road Rail Station","NAPTAN","-4.18740319831","50.40201068203","244647","58082"
"84205","BEREFRS","BFE","Bere Ferrers Rail Station","NAPTAN","-4.18143422984","50.45127694363","245232","63547"
"84206","STBDERN","","MOD (NAVY) ERNSETTLE","woodpecker","-4.194383285509098","50.417865008053546","244203","59859"
"84207","BEREALS","BAS","Bere Alston Rail Station","NAPTAN","-4.20035447755","50.48559363649","244002","67401"
"84208","GUNISLK","GSL","Gunnislake Rail Station","NAPTAN","-4.21940554964","50.51608218136","242752","70831"
"84209","CALSTCK","CSK","Calstock Rail Station","NAPTAN","-4.20898753744","50.49779718872","243430","68776"
"84210","STBDGBF","","ERNSETTLE MOD GBRF","woodpecker","-4.194744242076473","50.41744129266743","244176","59813"
"84293","STBDXJN","","ST BUDEAUX JN.","woodpecker","-4.184024277834434","50.3986567636206","244876","57702"
"84295","STBDXFR","SBF","St Budeaux Ferry Road Rail Station","NAPTAN","-4.18681181907","50.40139219887","244687","58012"
"84301","SASH","STS","Saltash Rail Station","NAPTAN","-4.20911259141","50.40735665835","243122","58722"
"84397","STGRMNS","SGM","St Germans Rail Station","NAPTAN","-4.30840429074","50.3942745382","236022","57482"
"84401","MENHENT","MEN","Menheniot Rail Station","NAPTAN","-4.40922302819","50.42622869141","228972","61262"
"84402","MENH259","","MENHENIOT SIG UM259","woodpecker","-4.405778375838348","50.42515210754607","229213","61134"
"84408","COOMTCR","","MOORSWATER TARMAC COLAS","woodpecker","-4.48792874713687","50.45144679708876","223477","64249"
"84409","","","","woodpecker","-4.488609131730818","50.451760976167265","223430","64286"
"84410","LISKDGF","","LISKEARD GROUND FRAME","woodpecker","-4.465261098007548","50.448728697469036","225076","63894"
"84411","LISKARD","LSK","Liskeard Rail Station","NAPTAN","-4.46957504492","50.4468646139","224763","63696"
"84412","","","LISKEARD CLAY SIDINGS","woodpecker","-4.466915196194615","50.4475125644248","224954","63762"
"84413","COOMMOR","","MOORSWATER","woodpecker","-4.488617834326222","50.45176895935746","223429","64287"
"84414","COOMLAR","","MOORSWATER LISKEARD TARMAC","woodpecker","-4.488626480491746","50.451775144484614","223428","64288"
"84415","COOMBE","COE","Coombe Junction Halt (Rail Station)","NAPTAN","-4.48185123192","50.44591967381","223888","63620"
"84416","STKEYNE","SKN","St Keyne Wishing Well Halt (Rail Station)","NAPTAN","-4.46351988055","50.42304021836","225105","61034"
"84417","CAUSLND","CAU","Causeland Rail Station","NAPTAN","-4.4664478437","50.40569031995","224833","59112"
"84418","SDPLACE","SDP","Sandplace Rail Station","NAPTAN","-4.46447994914","50.38675317748","224903","57002"
"84419","COOMJGF","","COOMBE JUNCTION","woodpecker","-4.480288908651769","50.4434362236926","223989","63341"
"84420","LISK9","","LISKEARD SIG 9","woodpecker","-4.472297422182866","50.44792665663759","224573","63821"
"84421","LOOE","LOO","Looe Rail Station","NAPTAN","-4.4561637261","50.35922537046","225393","53922"
"84422","LISK260","","LISKEARD SIG DM260","woodpecker","-4.388891515296126","50.42117727709755","230398","60653"
"84431","LRGN","","LARGIN","woodpecker","-4.580722289993669","50.453228924553734","216897","64672"
"84435","STPNCVE","","ST PINNOCK VIADUCT EAST","woodpecker","-4.558359072883274","50.45293879062236","218483","64585"
"85011","BODMNPW","BOD","Bodmin Parkway Rail Station","NAPTAN","-4.66292835108","50.44586275658","211033","64059"
"85012","BODMINS","","BODMIN SDG-FITZGERALD LIGHTING","woodpecker","-4.665306452556882","50.445552605783504","210863","64031"
"85013","BODM042","","BODMIN SIG LL1042","woodpecker","-4.661246792064506","50.446830240103544","211156","64163"
"85014","BODM043","","BODMIN SIG LL1043","woodpecker","-4.664078983954589","50.445614240038545","210950","64035"
"85015","","","BODMIN ROAD STN BUS STOP","woodpecker","-4.662719141166406","50.44615893607816","211049","64092"
"85097","LSTWDGL","","LOSTWITHIEL DOWN GOODS LOOP","woodpecker","-4.664959900146977","50.41010552354715","210746","60089"
"85099","LSTWUGL","","LOSTWITHIEL UP GOODS LOOP","woodpecker","-4.665181473915467","50.41008256458702","210730","60087"
"85100","LSTW4","","LOSTWITHIEL SIGNAL 4","woodpecker","-4.669041444219597","50.403734045575966","210431","59391"
"85101","LSTWTHL","LOS","Lostwithiel Rail Station","NAPTAN","-4.66596577304","50.40717781412","210663","59766"
"85102","FOWE781","","FOWEY SIGNAL CL3781","BPLAN","","","",""
"85103","LSTWCSG","","LOSTWITHIEL CLAY SIDINGS","woodpecker","-4.6658141209931845","50.407052378256196","210673","59752"
"85104","FOWE782","","FOWEY SIGNAL CL3782","BPLAN","","","",""
"85105","FOWEYDK","","ECC","woodpecker","-4.637782620866684","50.346623933259444","212426","52963"
"85106","","","FOWEY DOCKS REPAIR POINT","woodpecker","-4.638028425222294","50.347272549398845","212411","53036"
"85109","PARRDGL","","PAR DOWN GOODS LOOP","openRailData","-4.704554244506949","50.35567513622088","207713","54140"
"85110","PARRLNR","","PARR LINER SIDINGS","openRailData","-4.704554244506949","50.35567513622088","207713","54140"
"85111","PARR","PAR","Par Rail Station","NAPTAN","-4.70467534805","50.35532659322","207703","54102"
"85112","","","PAR CLAY SIDINGS","woodpecker","-4.70495007497846","50.353892590888016","207678","53943"
"85113","PARR7","","PAR SIG PR7","woodpecker","-4.704325037418264","50.35708751315006","207735","54296"
"85114","PARRCHS","","PAR CHAPEL SIDING","openRailData","-4.704925155433123","50.353543606085545","207678","53904"
"85115","PARR627","","PAR SIGNAL CL7627","BPLAN","","","",""
"85116","PARR626","","PAR SIGNAL CL7626","BPLAN","","","",""
"85212","PARHECC","","ECC (PAR HARBOUR)","woodpecker","-4.705679869970668","50.34817054220448","207603","53309"
"85217","STBLHOS","","ST BLAZEY HENRY ORCHARD & SONS","woodpecker","-4.710724065902891","50.353941792541605","207267","53963"
"85218","STBLAZY","","ST BLAZEY","woodpecker","-4.710792867522376","50.35511273009237","207267","54094"
"85219","","","","woodpecker","-4.711830260213404","50.3567119276872","207200","54274"
"85220","STBLZYY","","ST BLAZEY YARD","woodpecker","-4.711911108510292","50.35661449896475","207194","54263"
"85221","","","ST BLAZEY C&W","woodpecker","-4.7095135020990035","50.35248903906048","207347","53799"
"85222","STBLTMD","","ST BLAZEY TRACTION MTCE","woodpecker","-4.70970542161981","50.35282260181307","207335","53836"
"85223","ST BZPM","","ECC PONTSMILL","woodpecker","-4.714901787263039","50.37441228366817","207053","56250"
"85225","LUXULYN","LUX","Luxulyan Rail Station","NAPTAN","-4.74738389327","50.39003539241","204808","58071"
"85227","","","GOONBARROW JUNCTION - BUGLE","woodpecker","-4.780769930079932","50.3963099239522","202461","58857"
"85228","GNBAEWS","","GOONBARROW JN DBC","woodpecker","-4.780435283219826","50.39605331502148","202484","58828"
"85228","GNBANR","","Goonbarrow Junction","BPLAN","","","",""
"85229","GNBARWJ","","BUGLE","ATOC","-4.791701163081051","50.40003148532789","201700","59300"
"85230","BUGLROC","","ROCKS MECHANICAL DRIES ECC SDG","woodpecker","-4.781452324957297","50.39612138700922","202412","58838"
"85231","BUGLE","BGL","Bugle Rail Station","NAPTAN","-4.79210020003","50.40034870413","201673","59336"
"85233","RCHE","ROC","Roche Rail Station","NAPTAN","-4.83019761442","50.41854214282","199043","61461"
"85234","GSSMRL","","GOSS MOOR LOOP","CORPUS","","","",""
"85244","STCLMBR","SCR","St Columb Road Rail Station","NAPTAN","-4.94075520595","50.39870662375","191103","59561"
"85246","QNTRLDW","QUI","Quintrell Downs Rail Station","NAPTAN","-5.02849134407","50.40405475749","184893","60406"
"85261","NEWQUAY","NQY","Newquay Rail Station","NAPTAN","-5.0756542633","50.41509520552","181593","61771"
"85302","STAUSCE","","ST AUSTELL CE","woodpecker","-4.787514997782154","50.339231200602526","201744","52530"
"85303","STAUSTL","SAU","St Austell Rail Station","NAPTAN","-4.78935886477","50.3395170409","201614","52567"
"85304","STAU855","","ST AUSTELL SIGNAL CL5855","BPLAN","","","",""
"85399","GPRD883","","GRAMPOUND ROAD SIG CL5883","BPLAN","","","",""
"85400","","","BURNGULLOW - TRANSRAIL","woodpecker","-4.833744469887582","50.33768279612041","198448","52482"
"85401","BGLWJN","","BURNGULLOW","woodpecker","-4.831241231466509","50.338332073961425","198629","52547"
"85402","BGLWECC","","ECC","woodpecker","-4.831117010661583","50.33861015795046","198639","52578"
"85403","","","BURNGULLOW REPAIR POINT","woodpecker","-4.829483072332304","50.33906221639849","198757","52624"
"85404","BGLWFHH","","BURNGULLOW (FLHH)","woodpecker","-4.83098728926158","50.33863558653504","198649","52580"
"85405","CRUGWAL","","CRUGWALLINS SIDINGS","woodpecker","-4.842618836165526","50.33858132380974","197821","52606"
"85406","BGLW203","","BURNGULLOW SHUNT SIG P203","woodpecker","-4.829835734701999","50.33880392408303","198731","52596"
"85411","DRNIKML","","DRINNICK MILL","woodpecker","-4.869765408781958","50.3660376763171","196007","55732"
"85412","","","","woodpecker","-4.871494211851164","50.36151357366473","195865","55234"
"85413","","","GOONVEAN & RESTOWRACK CLAY","woodpecker","-4.885589423925751","50.36490787695708","194877","55650"
"85414","","","COAL CONCENTRATION DEPOT","woodpecker","-4.871057047575309","50.362589141784454","195901","55352"
"85415","","","","woodpecker","-4.896643898718737","50.37021555689694","194114","56271"
"85416","PRKATRE","","PARKANDILLACK TREVISCOE ECC SD","woodpecker","-4.896305552808366","50.368289979393225","194130","56056"
"85418","PRKAKER","","PARKANDILLACK KERNICK ECC SDG","woodpecker","-4.892645384127813","50.36476355191611","194375","55654"
"85423","PRKADIL","","PARKANDILLACK","woodpecker","-4.890282966077519","50.377039743188305","194596","57012"
"85430","","","","woodpecker","-4.928045521554203","50.31805560834696","191653","50560"
"85440","PROBUS","","PROBUS","woodpecker","-4.965285533000002","50.29817997493814","188915","48455"
"85501","TRURO","TRU","Truro Rail Station","NAPTAN","-5.0648123035","50.26384100054","181670","44925"
"85502","TRUROCE","","LEE & SONS","woodpecker","-5.066109445400545","50.263999934764186","181579","44947"
"85503","TRURUKF","","M THOMAS/UKF","railmap","-5.0687832","50.2631767","181384","44863"
"85503","TRURYRD","","TRURO YARD","woodpecker","-5.064025920648049","50.26445971896102","181729","44992"
"85505","PNWTHRJ","","PENWITHERS JN","woodpecker","-5.073072156307131","50.259217542436026","181061","44436"
"85506","TRUR37","","TRURO SHUNT SIGNAL 37","woodpecker","-5.061541968988927","50.2643563072598","181906","44973"
"85507","PERANWL","PRW","Perranwell Rail Station","NAPTAN","-5.11206922796","50.2165793578","178083","39811"
"85508","TRUR14","","TRURO SIGNAL 14","woodpecker","-5.068806818954489","50.26297331094039","181382","44841"
"85509","TRUR910","","TRURO SIGNAL CL5910","BPLAN","","","",""
"85511","PRYN","PYN","Penryn Rail Station","NAPTAN","-5.11160741001","50.17071276666","177903","34711"
"85512","PRYNDL","","PENRYN DOWN LOOP","BPLAN","","","",""
"85513","PENMERE","PNM","Penmere Rail Station","NAPTAN","-5.08319260325","50.15033092991","179838","32361"
"85514","TRUR908","","TRURO SIGNAL CL5908","BPLAN","","","",""
"85515","FALMTHT","FMT","Falmouth Town Rail Station","NAPTAN","-5.06493489696","50.14834079608","181133","32086"
"85516","TRUR895","","TRURO SIGNAL CL5895","BPLAN","","","",""
"85517","BHTN893","","BUCKSHEAD TUNNEL SG CL5893","BPLAN","","","",""
"85521","FALMTHD","FAL","Falmouth Docks Rail Station","NAPTAN","-5.05602809633","50.15070774907","181780","32323"
"85522","","","FALMOUTH DOCK & ENGINEERING","woodpecker","-5.054607625322599","50.15139688438869","181885","32396"
"85530","BLDHU","","BALDHU","woodpecker","-5.121745450678384","50.24051025742725","177505","42500"
"85531","BLDHR31","","BALDHU SIG R31","woodpecker","-5.115320272246481","50.25567750227015","178033","44167"
"85595","","","","woodpecker","-5.166595205323715","50.2637894333887","174417","45223"
"85601","REDRUTH","RED","Redruth Rail Station","NAPTAN","-5.22591532376","50.23325331529","170044","42010"
"85602","REDRR14","","REDRUTH SIG R14","woodpecker","-5.224838301044317","50.234360113344906","170126","42130"
"85603","REDRR27","","REDRUTH SIG R27","woodpecker","-5.225031960508005","50.23403168725537","170110","42094"
"85621","CBORRXO","","ROSKEAR JUNCTION","woodpecker","-5.29385266431287","50.21162211859287","165093","39818"
"85622","CBORNE","CBN","Camborne Rail Station","NAPTAN","-5.29741079827","50.21043624691","164834","39697"
"85623","CBORSR6","","CAMBORNE SIG R6","woodpecker","-5.300395663151564","50.20940404867465","164616","39592"
"85624","CBORR10","","CAMBORNE SIG R10","woodpecker","-5.296554913798131","50.21065391739528","164896","39719"
"85702","HAYLE","HYL","Hayle Rail Station","NAPTAN","-5.41983621115","50.18556271611","155974","37326"
"85711","STIVES","SIV","St Ives (Cornwall) Rail Station","NAPTAN","-5.47791239207","50.20904450411","151951","40128"
"85713","CARBISB","CBB","Carbis Bay Rail Station","NAPTAN","-5.46326305166","50.19704955618","152934","38746"
"85715","LELANT","LEL","Lelant Rail Station","NAPTAN","-5.43654667312","50.18412435801","154774","37221"
"85716","LELANTS","LTS","Lelant Saltings Rail Station","NAPTAN","-5.44092578538","50.17877664489","154434","36641"
"85720","ELOC04255","","Western Growers Crossing","railmap","-5.4414385","50.1718982","154362","35878"
"85720","STER10","","ST ERTH SIGNAL SE10","woodpecker","-5.44138961441031","50.17191896445008","154365","35880"
"85721","STERTH","SER","St Erth Rail Station","NAPTAN","-5.44425203061","50.17049119099","154154","35731"
"85722","STERTCE","","ST ERTH CE","woodpecker","-5.441593751234418","50.171390248434264","154348","35822"
"85723","STER56","","ST ERTH SIGNAL 56","woodpecker","-5.4457623278817415","50.16953583443739","154041","35630"
"85724","STERR19","","ST ERTH SIG R19","woodpecker","-5.441453859697691","50.17153081775557","154359","35837"
"85729","PENZUPL","","PENZANCE UP LOOP SIDING","woodpecker","-5.524955349128994","50.126197156871406","148160","31077"
"85730","LNGROCK","","LONG ROCK","woodpecker","-5.502563069480924","50.128259066348726","149770","31231"
"85731","PENZTMD","","PENZANCE T.& R.S.M.D.","woodpecker","-5.504486008770717","50.128318333736715","149633","31244"
"85732","PONSNDN","","PONSANDANE","woodpecker","-5.520194749581262","50.12674950479325","148503","31122"
"85733","PENZSFR","","PENZANCE SHED FUEL ROAD","woodpecker","-5.508907576836649","50.128019536825185","149316","31226"
"85734","PENZNCE","PNZ","Penzance Rail Station","NAPTAN","-5.53256527555","50.12167398129","147592","30600"
"85735","PENZWAS","","PENZANCE WASHER","woodpecker","-5.50699068114085","50.128129325435125","149453","31231"
"85736","PENZS3","","PENZANCE SIGNAL 3","woodpecker","-5.526193543498378","50.12579600217266","148069","31037"
"85737","PENZS24","","PENZANCE SIGNAL 24","woodpecker","-5.526936570680161","50.12561071224497","148015","31019"
"85738","PENZS26","","PENZANCE SIGNAL 26","woodpecker","-5.52992286879006","50.12413157118029","147794","30864"
"85739","PENZS28","","PENZANCE SIGNAL 28","woodpecker","-5.528468021081963","50.12501334409432","147902","30957"
"86002","ESHER","ESH","Esher Rail Station","NAPTAN","-0.35333776011","51.3798911037","514694","165824"
"86003","HERSHAM","HER","Hersham Rail Station","NAPTAN","-0.38995918597","51.37681204638","512153","165425"
"86004","WONT","WAL","Walton-on-Thames Rail Station","NAPTAN","-0.41463495928","51.37293107036","510446","164956"
"86005","WEYBDGB","WYB","Weybridge Rail Station","NAPTAN","-0.45773859466","51.36177129108","507472","163651"
"86005","WEYBDGB","WYB","Weybridge Rail Station","NAPTAN","-0.45773859466","51.36177129108","507472","163651"
"86005","WEYBDGE","WYB","Weybridge Rail Station","NAPTAN","-0.45772423712","51.36177110208","507473","163651"
"86005","WEYBETC","","WEYBRIDGE ETC","railmap","-0.45679379999999997","51.3616762","507538","163642"
"86007","WEYB102","","WEYBRIDGE SIG.WK1102","woodpecker","-0.4625813709577881","51.35927456342155","507140","163367"
